41327744|16190.7792|1994-12-13|0
7402592|129761.947|1995-01-09|0
57979872|106633.9028|1995-02-04|0
51389536|260224.8874|1995-02-21|0
24978628|217031.0976|1995-03-06|0
19061255|81198.27779999998|1995-03-05|0
25207778|90771.81450000001|1995-03-05|0
20388640|45803.93799999999|1995-01-24|0
24276128|32645.382|1995-03-03|0
30198306|156789.909|1995-03-06|0
29573859|61183.07879999999|1995-02-17|0
27469152|126501.6989|1994-12-13|0
305284|7682.320799999999|1994-12-29|0
18637956|171810.978|1995-02-25|0
17121345|48248.51779999999|1995-02-10|0
22042149|29117.088|1995-02-24|0
37775937|22072.4082|1994-12-27|0
28664803|111872.371|1995-01-20|0
25545347|163564.323|1995-03-02|0
32815653|323120.8848|1995-02-16|0
30708775|149163.502|1995-03-11|0
21510471|146096.7508|1995-01-20|0
30666151|37955.6901|1995-02-08|0
35985862|258051.4616|1995-03-04|0
20779847|64292.9856|1995-01-26|0
19114625|69867.86309999999|1995-01-24|0
58563335|29824.3792|1995-01-02|0
34546528|71053.19650000001|1995-03-03|0
39080226|67850.41619999999|1995-03-10|0
35914947|4881.3824|1995-02-22|0
34819808|121266.14|1994-12-24|0
26680032|67492.83110000001|1995-01-09|0
22159809|44616.18|1995-03-13|0
36406210|160714.752|1994-12-08|0
420646|7408.8576|1995-03-12|0
34145664|43331.932|1995-01-30|0
40613991|252617.1834|1995-02-09|0
3886912|59435.9197|1995-03-03|0
17254464|50708.43059999999|1995-01-15|0
40363043|51987.2259|1995-01-17|0
5060832|163115.8767|1995-03-06|0
24993861|134586.9473|1995-02-03|0
39121603|44429.1954|1995-01-06|0
55616066|69009.80650000001|1994-12-03|0
38685156|9465.119999999999|1995-02-23|0
7390852|17920.258|1995-02-25|0
3110598|60134.544|1994-12-03|0
54249440|66403.79569999999|1995-03-05|0
40255905|93537.9057|1995-01-24|0
15197511|121236.1962|1995-02-14|0
59524193|182283.0629|1995-03-13|0
7521028|8879.508|1995-02-05|0
46515232|198888.339|1995-02-05|0
57090693|199251.363|1995-02-05|0
4799424|115571.7891|1995-03-04|0
14233127|250999.1214|1995-03-10|0
22162658|32242.0392|1995-01-29|0
30030983|64741.6616|1994-12-25|0
25269475|69101.14750000001|1995-03-14|0
8043939|69905.334|1995-02-08|0
51103138|199746.4531|1995-03-07|0
36011524|11477.805|1995-02-02|0
48089089|123189.8996|1995-02-01|0
30256901|13770.25|1995-02-21|0
15910180|180908.8224|1995-02-17|0
7083783|19779.2826|1994-12-23|0
17917216|69378.69260000001|1995-02-16|0
2264614|65497.29920000001|1994-12-26|0
7778855|39098.6136|1995-01-10|0
58186978|19456.872|1994-12-08|0
43096101|65616.77159999999|1995-02-27|0
54435008|175490.2169|1995-02-26|0
21729697|6051.907999999999|1995-03-10|0
38655681|71720.85139999999|1995-03-09|0
7946727|300137.5179|1995-03-10|0
55733155|247434.5043|1995-03-09|0
35108869|233809.7132|1995-01-19|0
2026051|60538.8885|1995-02-03|0
53607463|93415.4644|1995-02-21|0
29755745|29591.478|1994-12-25|0
53479334|172947.201|1995-03-14|0
16639042|148837.8727|1995-02-23|0
31588001|20258.6085|1994-12-05|0
36871008|62987.9504|1995-02-22|0
11633856|64763.124|1995-01-26|0
43574018|61742.1116|1995-03-02|0
52161156|45656.544|1995-02-05|0
58306978|284862.1216|1995-03-08|0
12440480|60170.26300000001|1994-12-20|0
47288262|116451.9493|1995-01-31|0
16367426|252166.915|1995-02-14|0
14908320|170218.979|1995-01-14|0
21380449|171845.2132|1995-01-30|0
2364642|61098.7824|1994-12-11|0
28846949|28245.1968|1995-02-24|0
37702465|62988.0686|1995-01-10|0
3491525|228612.2094|1995-03-04|0
56802689|50942.72820000001|1995-01-04|0
42791521|54266.28479999999|1995-02-04|0
2414213|29044.494|1994-11-27|0
4696706|97339.1715|1995-03-12|0
22925158|46981.4618|1995-01-21|0
22597028|108271.5597|1994-12-16|0
17892576|31473.174|1994-11-25|0
46869920|62519.7617|1995-01-28|0
12297318|38815.875|1995-01-26|0
36870246|142888.7862|1995-01-17|0
5125218|34024.2994|1995-01-13|0
57951719|17820.575|1995-02-25|0
53478694|134189.3754|1995-03-13|0
49418503|198273.6632|1995-03-02|0
55581153|142342.3614|1994-12-21|0
41061762|31870.4928|1995-01-19|0
26139105|129534.4838|1994-12-23|0
11839046|298060.626|1995-02-13|0
59558819|67077.111|1994-12-22|0
40958055|46508.9721|1994-12-25|0
43439302|152791.6645|1995-03-04|0
55674630|43362.23699999999|1995-02-11|0
7785859|106704.5822|1994-12-26|0
15075332|4507.157200000001|1995-02-12|0
7419363|314894.8198999999|1995-01-26|0
2255840|36475.866|1995-01-23|0
51841187|181868.2321|1995-03-07|0
10888197|15116.5784|1994-12-18|0
41399143|196267.8922|1995-03-14|0
56273411|62754.948|1995-02-10|0
50018567|194607.0632|1995-01-22|0
28536837|21881.0214|1995-01-07|0
4312355|36103.6764|1995-02-21|0
12030337|45285.1308|1994-12-29|0
13574723|70674.62759999999|1995-01-03|0
3662592|56967.4476|1995-02-13|0
51832324|47687.454|1995-01-05|0
20023718|1641.1872|1994-12-22|0
55815648|262347.2359|1995-03-09|0
33659014|214714.0535|1995-03-13|0
41517728|138515.2035|1995-02-28|0
47817633|18650.4864|1994-12-18|0
30538080|120082.3716|1995-01-13|0
7088613|166328.5536|1995-02-17|0
31960323|16959.3536|1995-01-02|0
48087814|222372.9543|1995-01-31|0
2510144|10711.516|1995-02-20|0
9968928|67589.53950000001|1995-01-29|0
4712289|108461.42|1995-01-18|0
46102977|178938.1568|1995-03-03|0
24314916|17251.5588|1995-02-08|0
35219365|89254.701|1995-02-17|0
12548999|136460.706|1995-03-14|0
9521606|311464.8478|1995-02-22|0
59719430|32830.43569999999|1994-12-20|0
23462087|14952.28|1994-12-28|0
42363589|94769.5013|1995-02-05|0
9021858|245296.0384|1995-02-19|0
22717511|50924.3875|1995-01-29|0
11663202|16612.38|1995-01-08|0
43457701|71592.886|1995-01-09|0
56968323|1546.875|1995-02-01|0
37328994|112646.5699|1995-03-11|0
43057024|168992.5065|1995-02-19|0
30617509|108191.2626|1995-02-20|0
47360518|22726.3796|1995-01-08|0
31247105|179538.5077|1995-01-06|0
5203590|31016.5728|1995-02-25|0
51918689|108914.6855|1995-02-20|0
49164260|9040.0023|1995-01-03|0
12148001|8475.722400000001|1994-12-04|0
14288132|29446.2|1994-12-18|0
33430183|44087.4528|1994-11-23|0
52761317|43639.68|1994-12-07|0
41610853|84787.7288|1995-03-08|0
33980102|71335.62|1995-02-10|0
36359367|99809.5322|1995-03-02|0
11104064|55519.744|1994-11-23|0
15363751|94229.9382|1995-01-25|0
23117190|154960.5716|1994-12-28|0
19622692|90637.93859999999|1995-03-04|0
40659587|182792.8912|1994-12-28|0
50674309|78085.97099999999|1995-02-07|0
50372992|292043.8664999999|1995-03-08|0
35710050|213608.173|1995-02-19|0
34203975|87838.68000000001|1995-01-29|0
49120196|55969.2|1995-01-22|0
11303331|137709.393|1994-12-03|0
48455906|103219.8207|1995-02-06|0
10515462|79750.728|1995-01-07|0
41115904|163721.3875|1995-02-01|0
42423137|74499.201|1995-02-23|0
2220261|88192.5432|1995-02-21|0
9043492|215931.5284|1995-02-23|0
13942562|36695.12|1995-02-22|0
48808866|170677.2586|1995-01-15|0
17758951|190715.77|1995-01-29|0
23473570|199533.2326|1995-02-20|0
45623938|76394.962|1995-01-17|0
21781216|21363.2874|1995-01-24|0
35317414|79758.98|1995-02-08|0
22025667|144949.6652|1995-01-13|0
34545287|141497.1109|1995-02-13|0
42693860|90302.935|1995-03-01|0
13410019|62845.697|1994-12-31|0
17672384|52580.67479999999|1995-02-01|0
57788900|79221.89999999999|1994-12-27|0
4598627|60503.8875|1994-12-30|0
28658628|288445.9672|1995-03-12|0
16612292|178278.9497|1995-02-16|0
9696482|85629.43980000001|1995-01-16|0
22342117|50928.696|1995-03-05|0
51016483|101316.5599|1995-02-24|0
48515586|67073.75999999999|1994-11-24|0
54538887|66489.5484|1994-12-15|0
30955622|56821.1116|1995-01-20|0
26400738|48436.38|1994-12-25|0
2811175|43661.9439|1995-03-13|0
6970055|4480.947|1995-01-20|0
17408640|195836.5133|1995-01-22|0
25251750|32996.3876|1995-01-31|0
49076391|44719.0425|1994-12-14|0
56945216|70259.4166|1995-03-08|0
30001027|161065.8076|1995-02-08|0
11946979|63446.74200000001|1995-03-08|0
51357024|8689.8905|1995-02-22|0
58458597|2738.2012|1994-12-23|0
59512003|6034.21|1995-01-18|0
55678948|134027.7199|1995-01-29|0
32883877|253069.261|1995-03-02|0
39536934|154229.3728|1995-02-03|0
55937159|139142.0339|1995-02-04|0
16111394|41969.5848|1995-02-27|0
10211780|110543.3163|1995-02-23|0
21425574|91333.4179|1995-01-31|0
21945477|162803.1074|1995-02-17|0
19873223|83913.56|1994-12-23|0
39035040|117915.8906|1995-01-10|0
36228802|33752.4096|1994-12-26|0
17794530|119013.846|1994-12-30|0
5957763|71457.81660000001|1995-01-31|0
36781025|82242.4757|1995-01-01|0
3875297|113106.776|1995-01-09|0
35252870|57108.6425|1994-11-20|0
11172452|76035.34819999999|1995-03-10|0
34631012|48240.80559999999|1995-02-19|0
40232578|12734.989|1995-02-21|0
26344867|69825.1192|1994-12-18|0
20432802|149239.6816|1995-02-27|0
49525347|54179.35|1994-12-11|0
3397670|136773.3366|1995-03-10|0
46738209|2893.2114|1994-12-26|0
26354308|9678.582399999999|1994-12-01|0
8529190|21999.3696|1994-12-21|0
51289858|98927.648|1995-03-09|0
54834084|58503.97090000001|1995-01-26|0
28963493|115457.451|1995-03-12|0
57487142|193102.9133|1995-01-26|0
45549479|113492.553|1995-03-10|0
4830757|29915.2448|1995-01-06|0
8694054|232821.7048|1995-03-06|0
18448068|80481.65040000001|1995-02-12|0
4657222|95047.8342|1995-01-25|0
53422214|206493.471|1995-03-01|0
43393191|110931.9252|1995-02-07|0
24864997|2053.2402|1994-12-22|0
33091047|99688.0655|1995-01-26|0
23163106|89385.00899999999|1995-01-08|0
31134434|166263.7394|1995-03-05|0
5896710|11689.1082|1994-12-02|0
17626147|23205.6384|1995-01-14|0
16635943|31240.935|1995-01-25|0
50812194|16235.464|1995-01-07|0
2556007|59354.106|1995-02-10|0
46151520|144275.0663|1995-03-02|0
38254048|103145.1735|1995-01-11|0
9402947|24002.1236|1994-12-17|0
34484422|85404.01359999999|1995-02-13|0
43026624|101685.218|1995-02-25|0
45791941|75539.17200000001|1995-03-03|0
37311428|73995.8208|1995-03-04|0
10755456|32900.79599999999|1994-11-22|0
917058|108757.9728|1995-02-28|0
28144932|63772.9902|1995-01-14|0
54059904|176550.7272|1995-03-13|0
28421858|64269.9762|1995-02-15|0
57063649|134638.7328|1995-02-21|0
30638145|17246.415|1994-12-08|0
44597444|82067.019|1994-12-17|0
8384743|3609.2352|1995-03-13|0
54816965|49289.9677|1995-01-11|0
18753894|20916.927|1995-01-09|0
58572802|210338.9364|1995-02-26|0
4982561|77314.00319999999|1995-01-12|0
37864451|130675.6728|1995-03-07|0
12237920|117927.5047|1995-01-20|0
35153187|226969.5388|1995-01-29|0
32870240|176056.9909|1995-02-09|0
33307429|10821.1649|1994-12-31|0
41299076|54461.9222|1995-01-19|0
16953891|12680.82|1994-12-22|0
18435489|58173.232|1995-03-05|0
1081539|115359.6221|1995-01-10|0
57842439|30717.0834|1994-12-28|0
13715169|28743.2589|1995-02-02|0
22323298|72712.5212|1995-02-01|0
36712928|223383.43|1995-02-08|0
36551620|222758.1631|1995-03-14|0
12780324|78347.36199999999|1995-03-12|0
24405314|66222.0766|1995-01-30|0
3235072|191180.3883|1994-11-28|0
53421028|253117.1549|1995-02-24|0
45912039|13999.5783|1995-03-10|0
36299299|99686.86960000001|1995-01-24|0
22951617|256896.786|1995-02-23|0
8963008|40715.18|1995-01-16|0
48811040|68578.96729999999|1995-01-07|0
49739943|209956.626|1995-03-12|0
30309893|26231.7294|1994-11-25|0
42918084|186336.5258|1995-02-24|0
3959588|228652.6787|1995-03-10|0
50413219|22422.8916|1995-01-23|0
33522407|170921.6328|1995-03-12|0
30475683|39681.3762|1994-12-05|0
6161734|109565.1616|1995-02-17|0
52418880|113139.8148|1994-12-13|0
39164192|256554.4387|1995-02-17|0
59510788|34805.376|1994-12-23|0
2701922|52977.472|1995-01-26|0
6482181|153083.3658|1994-12-23|0
39236928|56416.878|1995-01-29|0
19807009|54480.56|1994-12-07|0
2008292|3046.8195|1994-12-15|0
43703648|226807.864|1995-03-09|0
52534883|62012.5956|1995-01-19|0
31067205|24341.24|1994-11-21|0
46921381|101444.0625|1995-01-06|0
50509987|71045.6302|1994-12-14|0
12071424|116877.5212|1995-03-09|0
41709218|59981.40560000001|1995-01-29|0
59956708|76975.3735|1995-02-03|0
54291463|38951.22|1995-02-13|0
22343778|9345.363299999999|1994-12-19|0
13058755|280266.6354|1995-02-26|0
23306849|45412.0854|1995-01-29|0
31044128|98909.08579999999|1995-02-16|0
29260292|68824.37120000001|1994-12-09|0
51345156|40972.0344|1995-01-15|0
27457859|192021.8546|1995-01-26|0
49670407|20016.4492|1995-02-22|0
26832320|80345.6204|1995-01-22|0
50778180|59414.24159999999|1994-12-22|0
25622375|102486.2944|1995-02-07|0
17268517|89419.40549999999|1995-03-04|0
54987429|150477.6029|1995-03-02|0
1532195|151554.3585|1995-02-05|0
28338884|129919.8146|1995-01-04|0
3700516|169547.8529|1995-02-08|0
15332545|80008.62340000001|1995-02-14|0
42702981|72182.4615|1995-01-06|0
53896129|56486.4487|1994-12-03|0
57150657|38740.5972|1995-02-22|0
55725253|125547.3526|1995-01-22|0
48461891|76525.5|1995-02-15|0
24002372|16414.7529|1995-02-22|0
45866084|92925.815|1995-01-19|0
43184386|35403.49799999999|1994-12-29|0
34668512|105801.0193|1995-01-17|0
35394816|7049.565000000001|1994-12-30|0
25289831|27120.6432|1994-12-01|0
9964352|31755.0064|1994-12-09|0
29434945|149224.1244|1995-01-13|0
51090786|25942.167|1995-01-05|0
50095878|104128.201|1995-01-13|0
51069312|28476.972|1995-02-27|0
29183650|56697.9287|1995-01-18|0
11867491|61996.16149999999|1994-12-31|0
9384993|65437.63|1994-12-29|0
50895235|39705.366|1994-11-26|0
25320870|33911.979|1994-12-26|0
10440166|65860.52219999999|1995-02-08|0
42442882|115206.869|1995-01-11|0
16735334|45512.20559999999|1995-02-04|0
16727654|46967.9604|1995-01-29|0
11225283|110105.8113|1994-12-15|0
27998631|66928.03999999999|1995-02-23|0
4228610|148640.8084|1995-01-22|0
37414176|58291.402|1994-12-20|0
57459879|15901.0224|1994-11-16|0
29602244|44858.5212|1994-12-20|0
13874502|224721.7198|1995-03-01|0
43452228|27181.8428|1994-12-19|0
22384004|63891.0744|1995-03-13|0
12414886|63731.0226|1995-01-11|0
23621890|45163.2|1995-01-10|0
10707238|157314.4911|1995-02-09|0
19628581|43444.5369|1995-01-22|0
26504065|139067.6918|1995-03-05|0
35293280|94215.25829999999|1995-01-17|0
32388261|44535.84|1995-02-15|0
44564546|160064.5675|1995-02-23|0
1504196|124823.3755|1994-12-20|0
13740709|13428.2148|1994-12-27|0
55227940|190843.0411|1995-03-06|0
36063367|128537.4107|1995-03-05|0
54877251|40519.2086|1994-11-23|0
57228577|36409.1728|1995-02-03|0
1439975|192312.8989|1995-03-09|0
54166471|21131.424|1995-02-16|0
8891171|107479.8102|1995-02-16|0
46827523|129478.1768|1995-02-04|0
19730181|173360.2343|1995-02-25|0
52699104|50059.1877|1994-11-28|0
14468577|73297.9837|1994-12-16|0
27206017|171414.3539|1995-02-26|0
34704997|41421.5326|1995-01-10|0
54226725|9779.3976|1995-01-12|0
10824899|11853.378|1995-02-18|0
13563649|23780.3607|1995-03-13|0
33207586|52002.6282|1995-01-05|0
16267459|150006.327|1995-02-24|0
53286790|161967.39|1995-02-26|0
6731715|6142.936799999999|1995-01-02|0
47891943|157821.112|1995-02-06|0
52373537|52620.678|1995-02-04|0
48089029|23677.95|1994-12-25|0
10475748|15705.5106|1994-11-24|0
5135779|112718.5605|1995-01-12|0
14917056|22118.47|1995-01-07|0
35448481|184422.265|1995-03-05|0
29287171|71108.92199999999|1995-03-02|0
32967204|7944.612499999999|1994-12-26|0
20376902|32250.4182|1995-02-19|0
20764576|202313.3406|1995-02-12|0
50578500|89986.21799999999|1995-03-08|0
30652613|86604.1038|1995-01-28|0
56662596|50761.6344|1994-12-04|0
45111526|52783.405|1995-01-04|0
7930177|99660.96960000001|1995-03-06|0
33911617|151877.4256|1995-02-19|0
33591744|85909.44380000001|1995-01-27|0
38718179|157083.4524|1995-02-24|0
55910593|136356.4987|1995-01-06|0
7523648|15890.7276|1995-01-30|0
34347459|300286.0732|1995-03-13|0
1128643|43986.861|1995-02-07|0
10209730|183781.7593|1994-12-11|0
21893507|64692.8022|1995-01-31|0
56545794|58804.3872|1994-11-28|0
50403139|142024.1912|1995-02-10|0
10365059|109372.4409|1995-03-14|0
20411943|148218.8314|1995-02-04|0
33970337|110126.3543|1995-03-03|0
32646721|116779.1832|1995-02-07|0
34556612|91613.67989999999|1995-02-02|0
37809924|89977.08500000001|1995-02-25|0
27058914|120724.2882|1995-02-07|0
9116356|250625.6915|1995-03-12|0
41807203|61182.1028|1995-01-24|0
13615046|40117|1994-12-23|0
29636384|125980.4798|1995-02-13|0
48052549|104456.3646|1995-02-11|0
3547075|28760.6|1994-11-28|0
47287462|219753.8811|1995-02-19|0
15279813|47425.6377|1995-01-04|0
8088482|57033.364|1995-01-31|0
52064130|10766.938|1995-01-25|0
19795521|144784.5241|1995-01-27|0
56291234|129177.6454|1995-01-17|0
28397856|37208.6784|1995-01-03|0
57257248|26434.13|1994-12-05|0
34176166|169245.4516|1995-03-01|0
49150854|56008.29000000001|1995-02-05|0
50496131|113841.737|1995-02-14|0
2275779|94907.97949999999|1995-02-17|0
5624322|5104.044400000001|1995-02-19|0
37454757|137270.5032|1994-12-16|0
54158564|74776.22399999999|1995-01-12|0
28009572|65998.98699999999|1995-01-13|0
50659809|22137.09|1995-03-01|0
16251715|47831.85|1995-01-18|0
17211973|16268.889|1994-12-16|0
16799651|89893.1194|1995-02-27|0
49603910|70371.81879999999|1995-02-18|0
19841122|37482.587|1995-02-11|0
27097221|1535.4994|1994-12-03|0
13420226|137982.7112|1995-03-01|0
9115492|62580.753|1995-03-07|0
34739520|74578.9301|1995-02-23|0
34284903|106229.89|1995-02-28|0
12956294|219464.8296|1995-03-11|0
56754529|39390.8382|1994-11-21|0
44696710|31788.1807|1994-12-21|0
25382336|22941.75|1995-01-22|0
15686374|22944.8184|1995-01-05|0
41358499|43405.1046|1994-12-17|0
59044581|6930.5865|1995-02-11|0
15194437|61111.92000000001|1994-12-14|0
41704100|136288.7047|1995-01-22|0
46526277|292256.6742|1995-02-27|0
44222465|47584.3371|1995-02-21|0
52116006|87128.9779|1994-12-02|0
29039109|158473.7781|1995-01-22|0
35930694|60698.4048|1994-12-01|0
38258403|60833.8596|1995-02-07|0
58822951|108240.5024|1995-02-08|0
57147041|24646.648|1995-01-29|0
4761058|18095.259|1994-12-21|0
52608674|47675.9808|1995-03-14|0
34771265|120766.7954|1995-01-02|0
31864933|90842.30100000001|1995-02-06|0
12614881|26904.7542|1994-11-27|0
55775778|58384.9684|1995-02-03|0
29989921|98718.32459999999|1995-02-15|0
285414|147100.6086|1995-01-08|0
47492864|55998.19279999999|1995-03-01|0
22035812|59562.656|1994-12-14|0
27395431|36800.2999|1994-12-09|0
59976962|60487.7756|1994-11-27|0
54111654|27995.4885|1995-02-25|0
6288419|115446.156|1994-12-16|0
20543715|87404.50199999999|1995-02-08|0
16192453|14773.98|1995-02-11|0
40330433|65437.1784|1995-02-08|0
31670502|66091.27280000001|1995-03-09|0
15140577|240955.4328|1995-02-09|0
44834855|128459.6998|1995-01-19|0
6398661|61740.75749999999|1995-01-14|0
59993284|8120.4|1994-12-16|0
48518116|89239.79340000001|1995-01-03|0
18090855|6121.2|1994-12-26|0
16291268|218944.6079|1995-03-07|0
9380545|13845.1968|1995-01-15|0
26609990|81577.8607|1994-12-31|0
4594116|86032.92599999999|1994-12-25|0
39577767|57709.2285|1994-12-15|0
19182566|152517.4306|1995-01-03|0
24257959|81389.52899999999|1995-02-20|0
21020773|60418.548|1995-01-30|0
56790272|47630.26|1995-02-03|0
55921664|13655.8224|1995-01-15|0
12750337|98607.1352|1995-02-21|0
55237894|101680.7046|1994-11-22|0
36040740|194927.191|1995-02-21|0
6565636|53975.59|1994-12-25|0
27897220|81652.95600000001|1995-02-26|0
13784449|11933.964|1994-12-26|0
59144165|177656.3693|1995-01-08|0
42734850|39751.2|1994-12-22|0
5850850|24462.6235|1995-01-26|0
9219943|218212.1566|1995-01-09|0
50253989|9956.142|1994-12-29|0
21070690|64698.75999999999|1994-12-24|0
5986754|50354.113|1995-01-22|0
43279268|93432.431|1994-12-05|0
12531364|85134.2904|1995-01-17|0
23689506|187087.9234|1995-02-08|0
42392549|144385.8374|1995-01-31|0
23055906|37790.0028|1995-03-11|0
52344326|129178.28|1995-03-14|0
16555109|7264.385799999999|1995-01-22|0
1369792|239543.7229|1995-02-06|0
22104832|168167.4088|1995-01-01|0
38726595|65014.6966|1995-03-06|0
53651010|8997.357599999999|1995-03-05|0
57850466|83824.49530000001|1994-12-03|0
58277351|158843.7464|1995-03-14|0
29350246|11404.4832|1994-12-26|0
34697184|145558.7685|1995-01-26|0
52118820|129999.5044|1994-12-03|0
11198272|34006.788|1995-02-11|0
58835458|11041.4444|1995-01-18|0
10890694|162979.4012|1995-01-23|0
6757888|147426.4695|1995-02-08|0
13696354|10172.792|1994-11-27|0
57953315|21165.6753|1994-12-09|0
28427008|291964.8502|1995-03-07|0
23238467|97193.6424|1995-02-12|0
25558405|199654.237|1995-03-13|0
50552900|76238.69399999999|1995-01-14|0
41350529|278800.8906|1995-03-09|0
50141888|201776.804|1995-03-08|0
16343841|102757.1418|1995-02-01|0
45437475|87061.4399|1994-12-23|0
26699271|20641.923|1994-12-09|0
12124131|71410.227|1994-12-04|0
19202983|93318.46119999999|1995-02-04|0
45613703|7398.0396|1994-12-04|0
13568934|229000.041|1995-03-03|0
50268230|77861.2424|1995-01-29|0
24553671|104519.1974|1995-03-02|0
24927844|137541.5694|1995-02-27|0
5798468|142775.3516|1995-01-13|0
18007303|25844.6814|1995-01-21|0
10790823|35950.696|1995-02-11|0
18157634|36175.0776|1995-01-29|0
5879489|57408.2694|1995-02-13|0
4097987|56011.3148|1994-12-28|0
43673824|192425.797|1995-03-01|0
30379463|126884.1399|1995-01-28|0
49083877|140691.7416|1994-12-21|0
59957026|83419.0356|1995-01-11|0
38331939|74047.84259999999|1995-01-08|0
45917830|190266.1851|1995-03-12|0
5025446|13177.3992|1994-12-16|0
33856834|132749.3177|1995-02-04|0
5593056|30693.6558|1995-02-01|0
17812928|78657.2072|1994-12-13|0
38593477|104901.68|1995-02-24|0
33116514|179022.2447|1995-02-12|0
25103173|54943.308|1995-02-12|0
45625893|34488.705|1995-01-11|0
39535106|63182.52|1995-02-16|0
644227|119032.1635|1995-03-10|0
953766|140802.2763|1995-02-05|0
33251847|55254.144|1995-02-20|0
21560612|258396.0268|1995-03-01|0
18470916|1572.3474|1995-03-09|0
9245572|94150.87300000001|1995-01-21|0
59155174|201336.9959|1995-02-28|0
38003268|56255.6912|1995-01-09|0
5071745|151288.7965|1995-02-20|0
46627138|46808.698|1995-02-24|0
53591552|70853.4918|1995-01-09|0
19990661|82044.4779|1994-12-18|0
31349095|82206.31999999999|1995-02-08|0
48261061|126799.9851|1995-02-28|0
35349189|211393.071|1995-03-07|0
19366242|68469.1684|1995-01-25|0
36427463|156826.1364|1995-02-15|0
8688353|204242.5368|1995-01-02|0
59005441|98671.74000000001|1995-02-12|0
27519846|93365.54269999999|1995-01-22|0
12284101|40364.08319999999|1994-12-24|0
7369408|55172.3318|1994-12-28|0
25949828|39374.72|1994-12-15|0
52088708|97003.8461|1995-02-20|0
35251398|203172.4968|1995-03-07|0
28249734|34324.97|1995-01-06|0
18296903|105406.7729|1995-03-14|0
20012519|263175.846|1995-01-21|0
26726278|124321.4666|1995-01-18|0
27584739|158184.1423|1995-03-10|0
10339910|18135.6417|1994-12-29|0
19090309|58988.74800000001|1995-01-22|0
16272835|160367.3208|1995-02-16|0
23844257|123919.6552|1994-12-31|0
59198369|32891.2308|1995-02-12|0
56497728|48067.965|1994-11-26|0
4212103|390959.5615|1995-02-14|0
24159680|17039.2|1995-01-21|0
39963526|178253.1608|1995-01-04|0
46381893|63301.86299999999|1994-12-13|0
48458758|31873.5247|1994-12-25|0
37844993|82187.57279999999|1995-03-01|0
56556935|64965.5|1994-12-18|0
51652000|46694.299|1995-02-17|0
57659621|29121.3741|1995-02-09|0
33169859|161012.5916|1995-02-08|0
39912355|20451.312|1994-12-22|0
31118439|104794.1836|1995-01-28|0
46478213|72863.9912|1994-12-13|0
26961601|122507.793|1995-01-07|0
55386983|161829.9429|1995-02-06|0
17549667|252999.6121|1995-01-31|0
5902503|188679.5179|1995-02-14|0
42924613|82809.51360000001|1995-02-25|0
17480103|114828.3406|1995-02-20|0
8296804|17988.48|1995-03-10|0
6228322|63328.776|1995-01-08|0
8982016|71881.202|1995-02-15|0
4077510|128021.7696|1995-03-04|0
51456678|26039.1456|1994-11-29|0
21200704|57467.2406|1995-02-25|0
55936197|31587.408|1994-12-27|0
3916032|100096.8574|1995-01-19|0
7837185|131952.7572|1995-02-06|0
15398049|38773.5975|1994-12-06|0
8361922|77722.17750000001|1994-11-20|0
59666853|61376.61379999999|1995-02-20|0
10565697|143167.78|1995-01-11|0
27277380|239209.5404|1995-02-17|0
58392994|104842.0032|1994-12-09|0
21265735|76557.54240000001|1994-12-23|0
